"IMBD_id","IMBD_name","IMBD_rate","IMBD_genre","IMBD_detail","IMBD_year","IMBD_time","IMBD_votes","IMBD_rating","IMBD_cast","IMBD_type","IMBD_country"
"279.","Batman","7.5","Action, Adventure","The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.","(1989)","126 min","334,546","PG-13","Director: Tim Burton | Stars: Michael Keaton, Jack Nicholson, Kim Basinger, Robert Wuhl","","Official Sites: Official Facebook"
"280.","Sicario","7.6","Action, Crime, Drama","An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.","(2015)","121 min","364,563","R","Director: Denis Villeneuve | Stars: Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal","2 October 2015 (USA)","Official Sites: Official Facebook | Official Instagram | See more »"
"281.","Deep Impact","6.2","Action, Drama, Romance","A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.","(1998)","120 min","162,390","PG-13","Director: Mimi Leder | Stars: Robert Duvall, Téa Leoni, Elijah Wood, Morgan Freeman","8 May 1998 (USA)","Country: USA"
"282.","Resident Evil","6.7","Action, Horror, Sci-Fi","A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.","(2002)","100 min","244,986","R","Director: Paul W.S. Anderson | Stars: Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","15 March 2002 (USA)","Official Sites: Official Facebook | Sony Pictures [United States]"
"283.","Mandy","6.5","Action, Mystery, Thriller","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.","(I) (2018)","121 min","61,427","Not Rated","Director: Panos Cosmatos | Stars: Nicolas Cage, Andrea Riseborough, Linus Roache, Ned Dennehy","14 September 2018 (USA)","Official Sites: Official Facebook | Official site | See more »"
"284.","Blade","7.1","Action, Horror, Sci-Fi","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.","(1998)","120 min","242,049","R","Director: Stephen Norrington | Stars: Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright","21 August 1998 (USA)","Official Sites: Official Facebook"
"285.","Thor","7.0","Action, Adventure, Fantasy","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.","(2011)","115 min","736,231","PG-13","Director: Kenneth Branagh | Stars: Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston","6 May 2011 (USA)","Official Sites: Marvel [United States] | Official Facebook"
"286.","Fatman","7.4","Action, Comedy, Fantasy","Santa Claus must contend with a hitman sent from a disappointed child.","(2020)","100 min","56","R","Directors: Eshom Nelms, Ian Nelms | Stars: Walton Goggins, Mel Gibson, Marianne Jean-Baptiste, Shaun Benson","17 November 2020 (USA)","Country: UK | Canada | USA"
"287.","The Next Three Days","7.4","Action, Crime, Drama","A married couple's life is turned upside down when the wife is accused of a murder.","(2010)","133 min","180,206","PG-13","Director: Paul Haggis | Stars: Russell Crowe, Elizabeth Banks, Liam Neeson, Michael Buie","19 November 2010 (USA)","Official Sites: Official Facebook"
"288.","Wanted","7.7","Action, Crime, Drama","Two strangers are prime suspects in a murder.","(2016– )","60 min","4,197","TV-14","Stars: Rebecca Gibney, Geraldine Hakewill, Anthony Phelan, Nicholas Bell","TV Series (2016– )","Country: Australia"
"289.","Sacred Games","8.7","Action, Crime, Drama","A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm.","(2018– )","50 min","71,937","TV-MA","Stars: Saif Ali Khan, Nawazuddin Siddiqui, Neeraj Kabi, Elnaaz Norouzi","TV Series (2018– )","Official Sites: Facebook | Instagram | See more »"
"290.","Outer Banks","7.6","Action, Crime, Drama","A group of teenagers from the wrong side of the tracks stumble upon a treasure map that unearths a long buried secret.","(2020– )","50 min","16,304","TV-MA","Stars: Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss","TV Series (2020– )","Official Sites: Official Netflix"
"291.","Station 19","6.6","Action, Drama, Romance","This spinoff of the critically acclaimed show Grey's Anatomy follows the lives of the men and women of firehouse station 19 in Seattle, Washington.","(2018– )","60 min","7,431","TV-14","Stars: Jaina Lee Ortiz, Jason George, Grey Damon, Barrett Doss","TV Series (2018– )","Official Sites: Official site"
"292.","Jumanji: Welcome to the Jungle","6.9","Action, Adventure, Comedy","Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.","(2017)","119 min","312,423","PG-13","Director: Jake Kasdan | Stars: Dwayne Johnson, Karen Gillan, Kevin Hart, Jack Black","20 December 2017 (USA)","Official Sites: Official Facebook | Official Site [United States]"
"293.","Memories of Murder","8.1","Action, Crime, Drama","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.","(2003)","132 min","132,139","Not Rated","Director: Bong Joon Ho | Stars: Kang-ho Song, Sang-kyung Kim, Roe-ha Kim, Jae-ho Song","2 May 2003 (South Korea)","Official Sites: Official site"
"294.","Lucy","6.4","Action, Sci-Fi, Thriller","A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.","(I) (2014)","89 min","438,422","R","Director: Luc Besson | Stars: Scarlett Johansson, Morgan Freeman, Min-sik Choi, Amr Waked","25 July 2014 (USA)","Official Sites: Official Facebook | Official Tumblr [United States] | See more »"
"295.","Barry","8.3","Action, Comedy, Crime","A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.","(2018– )","30 min","42,523","TV-MA","Stars: Bill Hader, Stephen Root, Sarah Goldberg, Anthony Carrigan","TV Series (2018– )","Country: USA"
"296.","Harley Quinn","8.5","Animation, Action, Adventure","The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City.","(2019– )","23 min","11,256","TV-MA","Stars: Kaley Cuoco, Lake Bell, Alan Tudyk, Ron Funches","TV Series (2019– )","Country: USA"
"297.","Orphan Black","8.3","Action, Drama, Sci-Fi","A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.","(2013–2017)","44 min","99,625","TV-MA","Stars: Tatiana Maslany, Dylan Bruce, Jordan Gavaris, Kevin Hanchard","TV Series (2013–2017)","Official Sites: BBC America [United States] | Official Facebook | See more »"
"298.","A Knight's Tale","6.9","Action, Adventure, Romance","After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.","(2001)","132 min","169,441","PG-13","Director: Brian Helgeland | Stars: Heath Ledger, Mark Addy, Rufus Sewell, Shannyn Sossamon","11 May 2001 (USA)","Country: USA"
"299.","Edge of Tomorrow","7.9","Action, Adventure, Sci-Fi","A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.","(2014)","113 min","590,734","PG-13","Director: Doug Liman | Stars: Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson","6 June 2014 (USA)","Official Sites: -Director Doug Liman in Official Movie Interview | Official Facebook | See more »"
"300.","Murder Mystery","6.0","Action, Comedy, Crime","A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.","(2019)","97 min","98,124","PG-13","Director: Kyle Newacheck | Stars: Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp","14 June 2019 (USA)","Country: USA"
"301.","Stargirl","7.3","Action, Adventure, Crime","Teenager Courtney Whitmore joins the Justice Society of America. Based on the character from DC Comics.","(2020– )","45 min","8,155","TV-PG","Stars: Brec Bassinger, Yvette Monreal, Anjelika Washington, Trae Romano","TV Series (2020– )","Official Sites: DC Universe Streaming Service | Official Facebook | See more »"
"302.","Unbroken","7.2","Action, Biography, Drama","After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.","(I) (2014)","137 min","145,893","PG-13","Director: Angelina Jolie | Stars: Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund","25 December 2014 (USA)","Official Sites: Official Facebook | Official site | See more »"
"303.","Star Wars Rebels","8.0","Animation, Action, Adventure","A brave and clever ragtag starship crew stands up against the evil Empire as it tightens its grip on the galaxy and hunts down the last of the Jedi Knights.","(2014–2018)","22 min","27,591","TV-Y7-FV","Stars: Taylor Gray, Dave Filoni, Vanessa Marshall, Freddie Prinze Jr.","TV Series (2014–2018)","Official Sites: Disney XD [United States] | Lucasfilm [United States] | See more »"
"304.","Spectre","6.8","Action, Adventure, Thriller","A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.","(I) (2015)","148 min","379,020","PG-13","Director: Sam Mendes | Stars: Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes","6 November 2015 (USA)","Official Sites: 007 [United States] | MGM [United States] | See more »"
"305.","Mortal Kombat","","Action, Adventure, Fantasy","Feature film based on the popular video game.","(2021)","","","","Director: Simon McQuoid | Stars: Jessica McNamee, Hiroyuki Sanada, Joe Taslim, Tadanobu Asano","15 January 2021 (USA)","Official Sites: Threshold Entertainment"
"306.","Jurassic World","7.0","Action, Adventure, Sci-Fi","A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.","(2015)","124 min","572,792","PG-13","Director: Colin Trevorrow | Stars: Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer","12 June 2015 (USA)","Official Sites: Official site | Official site [France] | See more »"
"307.","X-Men: Dark Phoenix","5.8","Action, Adventure, Sci-Fi","Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.","(2019)","113 min","149,625","PG-13","Director: Simon Kinberg | Stars: James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult","7 June 2019 (USA)","Official Sites: Marvel [United States] | Official Site | See more »"
"308.","X-Men Origins: Wolverine","6.6","Action, Adventure, Sci-Fi","The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine.","(2009)","107 min","462,278","PG-13","Director: Gavin Hood | Stars: Hugh Jackman, Liev Schreiber, Ryan Reynolds, Danny Huston","1 May 2009 (USA)","Official Sites: 20th Century Fox [France] | 20th Century Fox [Japan] | See more »"
"309.","Freddy vs. Jason","5.7","Action, Horror","Freddy Krueger and Jason Voorhees return to terrorize the teenage population. Except this time, they're out to get each other, too.","(2003)","97 min","109,780","R","Director: Ronny Yu | Stars: Robert Englund, Ken Kirzinger, Kelly Rowland, Monica Keena","","Country: Canada | USA"
"310.","Captain America: Civil War","7.8","Action, Adventure, Sci-Fi","Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.","(2016)","147 min","650,808","PG-13","Directors: Anthony Russo, Joe Russo | Stars: Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan","6 May 2016 (USA)","Official Sites: Marvel Official Site | Official Facebook | See more »"
"311.","Doctor Strange","7.5","Action, Adventure, Fantasy","While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.","(2016)","115 min","585,181","PG-13","Director: Scott Derrickson | Stars: Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong","4 November 2016 (USA)","Official Sites: Marvel [United States] | Official Facebook | See more »"
"312.","Rome","8.7","Action, Drama, History","A down-to-earth account of the lives of both illustrious and ordinary Romans set in the last days of the Roman Republic.","(2005–2007)","52 min","152,233","TV-MA","Stars: Kevin McKidd, Ray Stevenson, Polly Walker, Kerry Condon","TV Series (2005–2007)","Official Sites: BBC [UK] | HBO GO® [USA]"
"313.","RED","7.0","Action, Comedy, Crime","When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover his assailants.","(2010)","111 min","286,084","PG-13","Director: Robert Schwentke | Stars: Bruce Willis, Helen Mirren, Morgan Freeman, Mary-Louise Parker","15 October 2010 (USA)","Official Sites: Official site [Japan] | Vidio [Indonesia]"
"314.","Stargate: Atlantis","8.1","Action, Adventure, Drama","An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy, The Wraith.","(2004–2009)","44 min","60,358","TV-PG","Stars: Joe Flanigan, Rachel Luttrell, David Hewlett, Jason Momoa","TV Series (2004–2009)","Official Sites: MGM | Sci Fi Channel"
"315.","King Arthur: Legend of the Sword","6.7","Action, Adventure, Drama","Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.","(2017)","126 min","188,742","PG-13","Director: Guy Ritchie | Stars: Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou","12 May 2017 (USA)","Official Sites: Official Site | Official Twitter"
"316.","The Hunt for Red October","7.6","Action, Adventure, Thriller","In November 1984, the Soviet Union's best submarine Captain in their newest sub violates orders and heads for the U.S. Is he trying to defect or to start a war?","(1990)","135 min","176,999","PG","Director: John McTiernan | Stars: Sean Connery, Alec Baldwin, Scott Glenn, Sam Neill","2 March 1990 (USA)","Country: USA"
"317.","The Fast and the Furious","6.8","Action, Crime, Thriller","Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.","(2001)","106 min","343,270","PG-13","Director: Rob Cohen | Stars: Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster","22 June 2001 (USA)","Official Sites: Official Facebook"
"318.","One Punch Man","8.8","Animation, Action, Comedy","The story of Saitama, a hero that does it just for fun & can defeat his enemies with a single punch.","(2015– )","24 min","109,064","TV-PG","Stars: Makoto Furukawa, Kaito Ishikawa, Max Mittelman, Zach Aguilar","TV Series (2015– )","Official Sites: Official site"
"319.","Buffy the Vampire Slayer","5.7","Action, Comedy, Fantasy","Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.","(1992)","86 min","39,533","PG-13","Director: Fran Rubel Kuzui | Stars: Kristy Swanson, Donald Sutherland, Paul Reubens, Rutger Hauer","31 July 1992 (USA)","Country: USA"
"320.","Road House","6.6","Action, Thriller","A tough bouncer is hired to tame a dirty bar.","(1989)","114 min","62,090","R","Director: Rowdy Herrington | Stars: Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara","","Country: USA"
"321.","The Mortal Instruments: City of Bones","5.9","Action, Adventure, Fantasy","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.","(2013)","130 min","126,891","PG-13","Director: Harald Zwart | Stars: Lily Collins, Jamie Campbell Bower, Robert Sheehan, Jemima West","21 August 2013 (USA)","Official Sites: Official Facebook"
"322.","Solo: A Star Wars Story","6.9","Action, Adventure, Sci-Fi","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.","(2018)","135 min","282,071","PG-13","Director: Ron Howard | Stars: Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover","25 May 2018 (USA)","Official Sites: Official Site"
"323.","Terminator Genisys","6.3","Action, Adventure, Sci-Fi","When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.","(2015)","126 min","256,647","PG-13","Director: Alan Taylor | Stars: Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney","1 July 2015 (USA)","Official Sites: Official Facebook [Germany] | Official site [Germany]"
"324.","Strike Back","8.2","Action, Drama, Thriller","Follows the actions of Section 20, a secretive unit of British military intelligence. A team of special operations personnel conduct several high risk missions across the globe.","(2010–2020)","45 min","28,943","TV-MA","Stars: Philip Winchester, Sullivan Stapleton, Michelle Lukes, Daniel MacPherson","TV Series (2010–2020)","Official Sites: Sky1 [UK]"
"325.","Ash vs Evil Dead","8.4","Action, Comedy, Fantasy","Ash has spent the last thirty years avoiding responsibility, maturity, and the terrors of the Evil Dead until a Deadite plague threatens to destroy all of mankind and Ash becomes mankind's only hope.","(2015–2018)","30 min","63,645","TV-MA","Stars: Bruce Campbell, Ray Santiago, Dana DeLorenzo, Lucy Lawless","TV Series (2015–2018)","Official Sites: Official Facebook | Official Instagram | See more »"
"326.","Treadstone","7.0","Action","The Treadstone project, having created super spy Jason Bourne, turns its attention on a new protocol to develop unstoppable superhuman assassins.","(2019)","44 min","7,383","TV-MA","Stars: Jeremy Irvine, Tracy Ifeachor, Omar Metwally, Hyo-joo Han","","Country: USA"
"327.","The Purge","6.4","Action, Drama, Horror","Set in an altered United States, several unrelated people discover how far they will go to survive a night where all crime is legal for 12 hours.","(2018–2019)","42 min","11,899","TV-MA","Stars: Gabriel Chavarria, Derek Luke, Hannah Emily Anderson, Max Martini","TV Series (2018–2019)","Country: USA"
"328.","The Maze Runner","6.8","Action, Mystery, Sci-Fi","Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.","(2014)","113 min","411,475","PG-13","Director: Wes Ball | Stars: Dylan O'Brien, Kaya Scodelario, Will Poulter, Thomas Brodie-Sangster","19 September 2014 (USA)","Official Sites: Official Facebook | Official Instagram | See more »"
"329.","The Eternals","","Action, Adventure, Drama","The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.","(2021)","","","","Director: Chloé Zhao | Stars: Angelina Jolie, Gemma Chan, Richard Madden, Salma Hayek","5 November 2021 (USA)","Country: USA"
"330.","Avatar 2","","Action, Adventure, Fantasy","A sequel to Avatar (2009).","(2022)","","","","Director: James Cameron | Stars: Zoe Saldana, Vin Diesel, Kate Winslet, Sigourney Weaver","16 December 2022 (USA)","Country: USA"
"331.","Cut Throat City","4.4","Action, Crime, Drama","Set after Hurricane Katrina, four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans.","(2020)","123 min","605","R","Director: RZA | Stars: Shameik Moore, Demetrius Shipp Jr., Denzel Whitaker, Keean Johnson","21 August 2020 (USA)","Official Sites: Official site"
"332.","Sherlock Holmes","7.6","Action, Adventure, Mystery","Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.","(2009)","128 min","577,213","PG-13","Director: Guy Ritchie | Stars: Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong","25 December 2009 (USA)","Official Sites: Official Facebook | Warner Bros. [Japan] | See more »"
"333.","Morbius","","Action, Adventure, Drama","Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.","(2021)","","","Unrated","Director: Daniel Espinosa | Stars: Michael Keaton, Jared Leto, Adria Arjona, Matt Smith","19 March 2021 (USA)","Official Sites: Instagram | Official Facebook | See more »"
"334.","Upgrade","7.5","Action, Sci-Fi, Thriller","Set in the near-future, technology controls nearly all aspects of life. But when the world of Grey, a self-labeled technophobe, is turned upside down, his only hope for revenge is an experimental computer chip implant.","(2018)","100 min","153,177","R","Director: Leigh Whannell | Stars: Logan Marshall-Green, Melanie Vallejo, Steve Danielsen, Abby Craden","1 June 2018 (USA)","Official Sites: Official Facebook | Official Instagram | See more »"
"335.","Armageddon","6.7","Action, Adventure, Sci-Fi","After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.","(1998)","151 min","391,956","PG-13","Director: Michael Bay | Stars: Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler","1 July 1998 (USA)","Country: USA"
"336.","The Bourne Identity","7.9","Action, Mystery, Thriller","A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.","(2002)","119 min","502,123","PG-13","Director: Doug Liman | Stars: Franka Potente, Matt Damon, Chris Cooper, Clive Owen","14 June 2002 (USA)","Official Sites: Universal [United States]"
"337.","Quantum of Solace","6.6","Action, Adventure, Thriller","James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.","(2008)","106 min","400,584","PG-13","Director: Marc Forster | Stars: Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench","14 November 2008 (USA)","Official Sites: MGM [United States] | Official site DVD - Blu-Ray [Greece] | See more »"
"338.","Predator","7.8","Action, Adventure, Sci-Fi","A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.","(1987)","107 min","366,956","R","Director: John McTiernan | Stars: Arnold Schwarzenegger, Carl Weathers, Kevin Peter Hall, Elpidia Carrillo","12 June 1987 (USA)","Official Sites: Official Facebook | Official site"
"339.","The Equalizer","7.2","Action, Crime, Thriller","A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new, quiet life, before he meets a young girl under the control of ultra-violent Russian gangsters and can't stand idly by.","(2014)","132 min","328,289","R","Director: Antoine Fuqua | Stars: Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour","26 September 2014 (USA)","Official Sites: Official Facebook | Official site | See more »"
"340.","Point Break","7.3","Action, Crime, Thriller","An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.","(1991)","122 min","155,144","R","Director: Kathryn Bigelow | Stars: Patrick Swayze, Keanu Reeves, Gary Busey, Lori Petty","12 July 1991 (USA)","Country: Japan | USA"
"341.","CSI: Miami","6.4","Action, Crime, Drama","The cases of the Miami-Dade, Florida police department's Crime Scene Investigations unit.","(2002–2012)","43 min","52,560","TV-14","Stars: David Caruso, Emily Procter, Adam Rodriguez, Rex Linn","TV Series (2002–2012)","Official Sites: A&E TV [United States] | Channel 5 [UK] | See more »"
"342.","Star Wars: Episode VIII - The Last Jedi","7.0","Action, Adventure, Fantasy","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.","(2017)","152 min","552,742","PG-13","Director: Rian Johnson | Stars: Daisy Ridley, John Boyega, Mark Hamill, Carrie Fisher","15 December 2017 (USA)","Official Sites: Official Facebook | Official Site | See more »"
"343.","Kingsman: The Golden Circle","6.7","Action, Adventure, Comedy","After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy.","(2017)","141 min","266,940","R","Director: Matthew Vaughn | Stars: Taron Egerton, Colin Firth, Mark Strong, Channing Tatum","22 September 2017 (USA)","Official Sites: Official Facebook | Official Instagram | See more »"
"344.","Star Trek Beyond","7.1","Action, Adventure, Sci-Fi","The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.","(2016)","122 min","224,903","PG-13","Director: Justin Lin | Stars: Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana","22 July 2016 (USA)","Official Sites: Official Site"
"345.","Into the Badlands","8.0","Action, Adventure, Drama","A mighty warrior and a young boy search for enlightenment in a ruthless territory controlled by feudal barons.","(2015–2019)","42 min","40,324","TV-14","Stars: Daniel Wu, Orla Brady, Emily Beecham, Aramis Knight","TV Series (2015–2019)","Official Sites: AMC | Official Facebook | See more »"
"346.","Batwoman","3.6","Action, Adventure, Crime","Kate Kane seeks justice for Gotham City as Batwoman.","(2019– )","45 min","28,762","TV-14","Stars: Camrus Johnson, Ruby Rose, Rachel Skarsten, Meagan Tandy","TV Series (2019– )","Official Sites: Official Facebook | Official Instagram | See more »"
"347.","The Rhythm Section","5.2","Action, Drama, Mystery","A woman seeks revenge against those who orchestrated a plane crash that killed her family.","(2020)","109 min","9,853","R","Director: Reed Morano | Stars: Blake Lively, Richard Brake, Elly Curtis, David Duggan","",""